price,latitude,url,longitude,floorSize
"$1,450,000",40.780337,https://www.zillow.com/homedetails/2133-24th-St-Long-Island-City-NY-11105/31947397_zpid/,-73.913722,"1,928"
"$3,500,000",40.583638,https://www.zillow.com/homedetails/167-Nevada-Ave-Staten-Island-NY-10306/32295751_zpid/,-74.125227,"6,776"
"$685,000",40.68773,https://www.zillow.com/homedetails/345-Clinton-Ave-APT-4B-Brooklyn-NY-11238/245021127_zpid/,-73.967416,800
"$778,000",40.704518,https://www.zillow.com/homedetails/8139-Woodhaven-Blvd-Glendale-NY-11385/32019799_zpid/,-73.856006,"2,018"
"$650,000",40.696481,https://www.zillow.com/homedetails/6015-78th-Ave-Glendale-NY-11385/32011894_zpid/,-73.895778,"1,064"
"$298,899",40.584377,https://www.zillow.com/homedetails/175-Zoe-St-APT-6Q-Staten-Island-NY-10305/32328880_zpid/,-74.101247,814
"$1,850,000",40.596842,https://www.zillow.com/homedetails/26-Coldspring-Ct-Staten-Island-NY-10304/32294368_zpid/,-74.104833,"6,475"
"$849,999",40.6599,https://www.zillow.com/homedetails/682-Georgia-Ave-Brooklyn-NY-11207/30646552_zpid/,-73.894107,"2,928"
"$768,000",40.762695,https://www.zillow.com/homedetails/2516-83rd-St-East-Elmhurst-NY-11370/2139523010_zpid/,-73.886011,
"$918,000",40.741851,https://www.zillow.com/homedetails/15325-58th-Rd-Flushing-NY-11355/32065883_zpid/,-73.815535,"1,224"
"$340,000",40.75927,https://www.zillow.com/homedetails/25235-60th-Ave-Little-Neck-NY-11362/2141314216_zpid/,-73.72844,950
"$185,000",40.757348,https://www.zillow.com/homedetails/113-15-34th-Ave-APT-4B-Corona-NY-11368/89558340_zpid/,-73.855609,850
"$875,000",40.673299,https://www.zillow.com/homedetails/552-Chestnut-St-Brooklyn-NY-11208/30645682_zpid/,-73.873253,"2,695"
"$569,999",40.673235,https://www.zillow.com/homedetails/17630-129th-Ave-Jamaica-NY-11434/2085888455_zpid/,-73.775343,
"$1,250,000",40.61227,https://www.zillow.com/homedetails/1613-82nd-St-Brooklyn-NY-11214/30709546_zpid/,-74.00434,"2,360"
"$699,000",40.723256,https://www.zillow.com/homedetails/22043-93rd-Ave-Jamaica-NY-11428/32152123_zpid/,-73.734345,"1,392"
"$528,000",40.599034,https://www.zillow.com/homedetails/6932-Bayfield-Ave-Arverne-NY-11692/32224840_zpid/,-73.800113,900
"$475,000",40.889448,https://www.zillow.com/homedetails/3755-Henry-Hudson-Pkwy-APT-7A-Bronx-NY-10463/244441428_zpid/,-73.909709,"1,450"
"$915,000",40.880847,https://www.zillow.com/homedetails/2764-Netherland-Ave-Bronx-NY-10463/29851628_zpid/,-73.912806,"1,560"
"$339,000",40.752049,https://www.zillow.com/homedetails/325-E-41st-St-APT-104-New-York-NY-10017/244831594_zpid/,-73.973268,420
"$835,000",40.848021,https://www.zillow.com/homedetails/1823-Pilgrim-Ave-Bronx-NY-10461/29816002_zpid/,-73.833585,"3,034"
"$900,000",40.616569,https://www.zillow.com/homedetails/2171-61st-St-Brooklyn-NY-11204/30680554_zpid/,-73.979332,"1,376"
"$729,000",40.690834,https://www.zillow.com/homedetails/10940-153rd-St-Jamaica-NY-11433/32184884_zpid/,-73.796698,"1,956"
"$649,000",40.613978,https://www.zillow.com/homedetails/1713-E-35th-St-Brooklyn-NY-11234/30757607_zpid/,-73.936961,"1,200"
"$860,000",40.736445,https://www.zillow.com/homedetails/83-47-253rd-St-Bellerose-NY-11426/2078945945_zpid/,-73.714616,
"$569,000",40.679204,https://www.zillow.com/homedetails/14225-Foch-Blvd-Jamaica-NY-11436/32181837_zpid/,-73.798786,"1,120"
"$275,000",40.802987,https://www.zillow.com/homedetails/205-E-124th-St-APT-2D-New-York-NY-10035/244799919_zpid/,-73.935632,"17,400"
"$519,900",40.879267,https://www.zillow.com/homedetails/3701-Henry-Hudson-Pkwy-APT-3F-Bronx-NY-10463/244425713_zpid/,-73.91016,"1,650"
"$769,000",40.558428,https://www.zillow.com/homedetails/54-Gold-Ave-Staten-Island-NY-10312/32358584_zpid/,-74.179388,"1,880"
"$395,000",40.762954,https://www.zillow.com/homedetails/166-E-61st-St-APT-7D-New-York-NY-10065/2077760906_zpid/,-73.966248,550
"$499,000",40.503039,https://www.zillow.com/homedetails/30-Forest-Ln-Staten-Island-NY-10307/58579302_zpid/,-74.238142,"1,650"
"$595,000",40.760416,https://www.zillow.com/homedetails/500-W-43rd-St-APT-20D-New-York-NY-10036/31516684_zpid/,-73.995489,400
"$1,275,000",40.631213,https://www.zillow.com/homedetails/88-77th-St-Brooklyn-NY-11209/30696243_zpid/,-74.034453,"1,700"
"$1,168,000",40.777006,https://www.zillow.com/homedetails/22-16-163rd-St-Whitestone-NY-11357/32035132_zpid/,-73.80104,"1,950"
"$928,888",40.739242,https://www.zillow.com/homedetails/6130-186th-St-Flushing-NY-11365/32077577_zpid/,-73.788256,"1,384"
"$659,900",40.721299,https://www.zillow.com/homedetails/9116-214th-St-Jamaica-NY-11428/32149333_zpid/,-73.746846,"1,008"
"$650,000",40.767471,https://www.zillow.com/homedetails/14020-33rd-Ave-104-Flushing-NY-11354/32036747_zpid/,-73.827775,900
"$1,480,000",40.764035,https://www.zillow.com/homedetails/5342-Browvale-Ln-Flushing-NY-11362/32095687_zpid/,-73.730419,"2,080"
"$190,000",40.842778,https://www.zillow.com/homedetails/1575-Odell-St-Bronx-NY-10462/29805937_zpid/,-73.857358,829
"$1,749,999",40.51615,https://www.zillow.com/homedetails/70-Woodvale-Loop-Staten-Island-NY-10309/32368245_zpid/,-74.205543,"7,000"
"$499,999",40.593957,https://www.zillow.com/homedetails/162-Beach-27th-St-Far-Rockaway-NY-11691/32223624_zpid/,-73.759695,"1,150"
"$920,000",40.750283,https://www.zillow.com/homedetails/4718-189th-St-Flushing-NY-11358/32051362_zpid/,-73.790437,"1,600"
